,index,PlayerHeight,PlayerWeight,Yards,Down,YardLine,Distance,Week,Temperature,Humidity,HomeScoreBeforePlay,VisitorScoreBeforePlay,Position
23316,597138,73,225,3,2,23,7,6,66.0,38.0,21,16,RB
23317,597162,73,215,2,1,44,10,6,71.0,61.0,0,0,RB
23318,597184,73,215,-1,2,46,8,6,71.0,61.0,0,0,RB
23319,597199,73,233,-1,2,21,10,6,71.0,61.0,0,0,RB
23320,597232,70,200,-1,1,25,10,6,71.0,61.0,0,7,RB
23321,597249,73,215,7,2,24,11,6,71.0,61.0,0,7,RB
23322,597263,73,233,2,1,40,10,6,71.0,61.0,0,7,RB
23323,597287,73,233,2,1,22,10,6,71.0,61.0,0,7,RB
23324,597307,73,233,4,2,20,8,6,71.0,61.0,0,7,RB
23325,597329,73,233,12,1,12,10,6,71.0,61.0,0,7,RB
23326,597360,73,215,1,1,24,10,6,71.0,61.0,0,14,RB
23327,597381,73,215,3,1,44,10,6,71.0,61.0,0,14,RB
23328,597402,73,215,1,2,47,7,6,71.0,61.0,0,14,RB
23329,597417,73,233,11,1,14,10,6,71.0,61.0,0,14,RB
23330,597441,70,223,1,2,32,3,6,71.0,61.0,0,14,RB
23331,597461,73,233,4,3,33,2,6,71.0,61.0,0,14,RB
23332,597483,73,233,3,1,37,10,6,71.0,61.0,0,14,RB
23333,597507,70,223,4,1,47,10,6,71.0,61.0,0,14,RB
23334,597529,70,223,7,1,42,10,6,71.0,61.0,0,14,RB
23335,597551,70,223,7,2,35,3,6,71.0,61.0,0,14,RB
23336,597573,70,223,1,1,28,10,6,71.0,61.0,0,14,RB
23337,597593,73,233,1,2,27,9,6,71.0,61.0,0,14,RB
23338,597628,70,200,11,1,14,10,6,71.0,61.0,0,21,RB
23339,597650,70,200,-3,2,25,10,6,71.0,61.0,0,21,RB
23340,597672,70,200,1,1,38,10,6,71.0,61.0,0,21,RB
23341,597690,73,215,3,1,29,10,6,71.0,61.0,0,21,RB
23342,597704,73,233,1,1,33,10,6,71.0,61.0,0,21,RB
23343,597727,70,223,3,1,45,10,6,71.0,61.0,0,21,RB
23344,597748,73,233,0,1,37,10,6,71.0,61.0,0,21,RB
23345,597771,70,223,4,3,28,1,6,71.0,61.0,0,21,RB
23346,597793,70,223,6,2,12,10,6,71.0,61.0,0,21,RB
23347,597815,70,223,4,3,6,4,6,71.0,61.0,0,21,RB
23348,597835,73,233,0,1,2,2,6,71.0,61.0,0,21,RB
23349,597857,73,233,0,2,2,2,6,71.0,61.0,0,21,RB
23350,597887,73,215,2,1,30,10,6,71.0,61.0,0,24,RB
23351,597902,73,233,0,1,26,10,6,71.0,61.0,0,24,RB
23352,597923,73,233,-1,1,32,15,6,71.0,61.0,0,24,RB
23353,597947,73,233,3,2,31,16,6,71.0,61.0,0,24,RB
23354,597980,70,200,6,3,46,2,6,71.0,61.0,0,24,RB
23355,597991,70,223,3,1,25,10,6,71.0,61.0,3,24,RB
23356,598013,70,223,3,3,33,2,6,71.0,61.0,3,24,RB
23357,598035,70,223,7,2,43,3,6,71.0,61.0,3,24,RB
23358,598057,70,223,20,1,19,10,6,71.0,61.0,10,24,RB
23359,598079,70,223,1,1,39,10,6,71.0,61.0,10,24,RB
23360,598101,70,223,2,2,40,9,6,71.0,61.0,10,24,RB
23361,598123,70,223,2,1,45,10,6,71.0,61.0,17,24,RB
23362,598145,70,223,0,2,43,8,6,71.0,61.0,17,24,RB
23363,598177,69,208,2,1,17,10,6,43.0,73.0,0,3,RB
23364,598199,69,208,4,2,19,8,6,43.0,73.0,0,3,RB
23365,598210,71,212,1,1,16,10,6,43.0,73.0,0,3,RB
23366,598233,71,212,0,1,3,3,6,43.0,73.0,0,3,RB
23367,598253,71,212,0,3,1,1,6,43.0,73.0,0,3,RB
23368,598275,71,212,1,4,1,1,6,43.0,73.0,0,3,RB
23369,598310,72,213,5,1,48,10,6,43.0,73.0,0,10,RB
23370,598332,69,208,3,2,43,5,6,43.0,73.0,0,10,RB
23371,598341,70,195,1,1,32,10,6,43.0,73.0,0,10,RB
23372,598365,71,212,7,1,43,10,6,43.0,73.0,0,10,RB
23373,598386,71,212,0,1,28,10,6,43.0,73.0,0,10,RB
23374,598419,69,208,4,2,49,10,6,43.0,73.0,0,13,RB
23375,598441,72,213,5,1,38,10,6,43.0,73.0,0,13,RB
23376,598462,72,213,10,2,28,10,6,43.0,73.0,0,13,RB
23377,598485,72,213,5,1,18,10,6,43.0,73.0,0,13,RB
23378,598507,72,213,3,1,8,8,6,43.0,73.0,0,13,RB
23379,598517,71,212,1,1,25,10,6,43.0,73.0,7,13,RB
23380,598539,70,195,2,2,49,10,6,43.0,73.0,7,13,RB
23381,598573,69,208,1,1,6,10,6,43.0,73.0,7,13,RB
23382,598595,69,208,8,2,7,9,6,43.0,73.0,7,13,RB
23383,598617,72,213,4,3,15,1,6,43.0,73.0,7,13,RB
23384,598661,72,213,2,3,21,21,6,43.0,73.0,7,13,RB
23385,598683,69,208,4,1,38,10,6,43.0,73.0,10,13,RB
23386,598704,69,208,4,2,34,6,6,43.0,73.0,10,13,RB
23387,598717,71,212,1,1,26,10,6,43.0,73.0,13,13,RB
23388,598737,71,212,2,2,25,10,6,43.0,73.0,13,13,RB
23389,598761,71,212,4,1,49,10,6,43.0,73.0,13,16,RB
23390,598803,70,195,1,1,38,10,6,43.0,73.0,13,16,RB
23391,598837,72,213,4,1,25,10,6,43.0,73.0,13,19,RB
23392,598880,69,208,3,2,15,10,6,43.0,73.0,13,19,RB
23393,598891,71,212,8,1,43,10,6,43.0,73.0,13,19,RB
23394,598924,69,208,9,1,21,10,6,43.0,73.0,13,22,RB
23395,598946,72,213,5,1,40,10,6,43.0,73.0,13,22,RB
23396,598957,71,212,5,1,25,10,6,43.0,73.0,20,22,RB
23397,598981,71,212,4,1,37,10,6,43.0,73.0,20,22,RB
23398,599012,69,208,5,1,18,10,6,43.0,73.0,20,22,RB
23399,599034,72,213,2,1,39,10,6,43.0,73.0,20,22,RB
23400,599056,72,213,2,1,22,10,6,43.0,73.0,20,22,RB
23401,599078,72,213,4,2,20,8,6,43.0,73.0,20,22,RB
23402,599101,72,213,8,1,11,10,6,43.0,73.0,20,22,RB
23403,599122,68,190,1,1,25,10,7,75.0,7.0,0,0,RB
23404,599144,72,238,2,2,26,9,7,75.0,7.0,0,0,RB
23405,599167,68,190,1,1,41,10,7,75.0,7.0,0,0,RB
23406,599188,72,238,0,2,40,9,7,75.0,7.0,0,0,RB
23407,599209,68,190,3,1,13,10,7,75.0,7.0,0,0,RB
23408,599232,72,238,1,1,1,1,7,75.0,7.0,0,0,RB
23409,599236,71,210,7,1,25,10,7,75.0,7.0,6,0,RB
23410,599258,71,210,19,2,32,3,7,75.0,7.0,6,0,RB
23411,599280,71,210,2,1,29,10,7,75.0,7.0,6,0,RB
23412,599319,72,238,4,1,15,20,7,75.0,7.0,6,7,RB
23413,599324,71,210,0,1,21,10,7,75.0,7.0,6,7,RB
23414,599364,68,190,9,1,25,10,7,75.0,7.0,6,10,RB
23415,599372,71,224,4,1,28,10,7,75.0,7.0,6,10,RB
23416,599390,70,242,5,3,19,1,7,75.0,7.0,6,10,FB
23417,599412,71,210,1,2,6,2,7,75.0,7.0,6,10,RB
23418,599444,71,224,0,3,5,1,7,75.0,7.0,6,10,RB
23419,599466,71,224,1,1,3,3,7,75.0,7.0,6,10,RB
23420,599482,71,224,1,2,2,2,7,75.0,7.0,6,10,RB
23421,599518,72,238,1,1,25,10,7,75.0,7.0,6,13,RB
23422,599540,72,238,2,1,20,10,7,75.0,7.0,6,20,RB
23423,599562,68,190,-1,2,18,8,7,75.0,7.0,6,20,RB
23424,599570,71,224,-5,2,41,9,7,75.0,7.0,6,20,RB
23425,599588,71,210,3,1,25,10,7,75.0,7.0,6,20,RB
23426,599627,68,190,1,1,27,10,7,75.0,7.0,6,20,RB
23427,599649,68,190,5,2,44,10,7,75.0,7.0,6,20,RB
23428,599654,71,210,1,1,14,10,7,75.0,7.0,6,20,RB
23429,599695,72,238,4,2,20,5,7,75.0,7.0,6,20,RB
23430,599715,68,190,2,1,25,10,7,75.0,7.0,6,27,RB
23431,599720,71,210,7,1,35,10,7,75.0,7.0,6,27,RB
23432,599742,71,210,2,2,42,3,7,75.0,7.0,6,27,RB
23433,599766,70,242,2,3,44,1,7,75.0,7.0,6,27,FB
23434,599786,71,210,3,1,46,10,7,75.0,7.0,6,27,RB
23435,599825,72,238,14,2,11,10,7,75.0,7.0,6,27,RB
23436,599847,68,190,3,4,34,1,7,75.0,7.0,6,27,RB
23437,599856,71,224,1,1,32,10,7,75.0,7.0,6,27,RB
23438,599878,71,224,1,2,33,9,7,75.0,7.0,6,27,RB
23439,599913,68,190,9,1,35,10,7,75.0,7.0,6,27,RB
23440,599935,68,190,3,2,44,1,7,75.0,7.0,6,27,RB
23441,599940,71,210,22,1,49,10,7,75.0,7.0,6,27,RB
23442,599962,71,210,-3,1,29,10,7,75.0,7.0,6,27,RB
23443,599988,71,224,0,3,21,2,7,75.0,7.0,6,27,RB
23444,600010,71,224,1,1,22,10,7,75.0,7.0,6,30,RB
23445,600032,71,224,3,2,23,9,7,75.0,7.0,6,30,RB
23446,600054,71,224,1,3,26,6,7,75.0,7.0,6,30,RB
23447,600089,72,238,4,1,26,10,7,75.0,7.0,6,30,RB
23448,600111,72,238,3,2,30,6,7,75.0,7.0,6,30,RB
23449,600132,68,206,1,2,38,5,7,66.0,79.0,0,0,RB
23450,600154,68,206,9,1,36,20,7,66.0,79.0,0,0,RB
23451,600179,69,195,7,2,41,10,7,66.0,79.0,0,0,RB
23452,600186,73,224,-1,1,25,10,7,66.0,79.0,3,0,RB
23453,600208,73,224,10,2,24,11,7,66.0,79.0,3,0,RB
23454,600236,68,208,3,3,34,1,7,66.0,79.0,3,0,RB
23455,600252,73,224,1,1,37,10,7,66.0,79.0,3,0,RB
23456,600274,73,224,1,2,38,9,7,66.0,79.0,3,0,RB
23457,600302,68,208,-2,2,44,10,7,66.0,79.0,3,0,RB
23458,600317,73,224,0,3,22,2,7,66.0,79.0,3,0,RB
23459,600353,68,206,0,1,30,10,7,66.0,79.0,3,0,RB
23460,600362,73,224,4,2,49,1,7,66.0,79.0,3,3,RB
23461,600390,68,208,5,2,41,4,7,66.0,79.0,3,3,RB
23462,600418,68,206,3,1,25,10,7,66.0,79.0,3,10,RB
23463,600438,68,206,-7,1,43,10,7,66.0,79.0,3,10,RB
23464,600456,68,208,3,1,23,10,7,66.0,79.0,3,10,RB
23465,600472,73,224,-1,1,9,9,7,66.0,79.0,3,10,RB
23466,600494,73,224,-2,2,10,10,7,66.0,79.0,3,10,RB
23467,600516,73,224,5,1,25,10,7,66.0,79.0,3,13,RB
23468,600544,68,208,9,2,30,5,7,66.0,79.0,3,13,RB
23469,600560,73,224,1,1,14,10,7,66.0,79.0,3,13,RB
23470,600595,68,206,8,1,25,10,7,66.0,79.0,3,20,RB
23471,600604,73,224,8,1,16,10,7,66.0,79.0,3,20,RB
23472,600626,73,224,5,2,8,2,7,66.0,79.0,3,20,RB
23473,600648,73,224,2,1,3,3,7,66.0,79.0,3,20,RB
23474,600685,73,219,3,2,28,14,7,66.0,79.0,3,27,HB
23475,600698,68,208,0,1,28,10,7,66.0,79.0,3,27,RB
23476,600720,68,208,-2,2,28,10,7,66.0,79.0,3,27,RB
23477,600742,68,208,2,3,26,12,7,66.0,79.0,3,27,RB
23478,600774,73,219,4,1,29,10,7,66.0,79.0,3,27,HB
23479,600796,73,219,-6,1,28,10,7,66.0,79.0,3,27,HB
23480,600808,68,208,4,1,36,10,7,66.0,79.0,3,27,RB
23481,600830,68,208,6,2,40,6,7,66.0,79.0,3,27,RB
23482,600852,68,208,3,1,46,10,7,66.0,79.0,3,27,RB
23483,600888,73,224,-3,1,43,10,7,66.0,79.0,3,27,RB
23484,600912,73,224,10,1,30,10,7,66.0,79.0,3,27,RB
23485,600932,73,224,5,1,20,10,7,66.0,79.0,3,27,RB
23486,600956,73,224,0,2,15,5,7,66.0,79.0,3,27,RB
23487,600978,73,224,-4,1,1,1,7,66.0,79.0,3,27,RB
23488,601015,73,219,5,1,25,10,7,66.0,79.0,3,30,HB
23489,601037,73,219,5,3,34,1,7,66.0,79.0,3,30,HB
23490,601047,70,205,2,1,48,10,7,66.0,79.0,10,30,RB
23491,601069,70,205,6,2,46,8,7,66.0,79.0,10,30,RB
23492,601091,70,205,1,3,40,2,7,66.0,79.0,10,30,RB
23493,601117,69,212,8,1,25,10,7,65.0,54.0,0,0,RB
23494,601139,69,212,2,1,35,10,7,65.0,54.0,0,0,RB
23495,601157,70,200,19,2,10,20,7,65.0,54.0,3,0,HB
23496,601179,74,231,2,3,29,1,7,65.0,54.0,3,0,RB
23497,601201,70,200,-1,2,31,10,7,65.0,54.0,3,0,HB
23498,601228,69,212,10,1,30,10,7,65.0,54.0,3,0,RB
23499,601244,70,200,5,1,40,10,7,65.0,54.0,6,0,HB
23500,601267,70,200,12,2,35,5,7,65.0,54.0,6,0,HB
23501,601288,73,211,4,1,18,5,7,65.0,54.0,6,0,RB
23502,601310,74,231,2,2,14,1,7,65.0,54.0,6,0,RB
23503,601332,74,231,3,3,3,1,7,65.0,54.0,6,0,RB
23504,601369,67,203,9,2,25,10,7,65.0,54.0,6,7,RB
23505,601382,69,212,4,1,44,10,7,65.0,54.0,6,7,RB
23506,601413,67,203,3,1,29,10,7,65.0,54.0,6,7,RB
23507,601420,70,200,1,1,38,10,7,65.0,54.0,9,7,HB
23508,601443,70,200,5,1,39,10,7,65.0,54.0,9,7,HB
23509,601464,73,211,-1,1,19,10,7,65.0,54.0,9,7,RB
23510,601501,67,203,3,1,25,10,7,65.0,54.0,9,14,RB
23511,601509,70,200,-2,1,37,10,7,65.0,54.0,9,14,HB
23512,601530,73,211,8,3,27,20,7,65.0,54.0,9,14,RB
23513,601567,67,203,1,3,16,19,7,65.0,54.0,9,14,RB
23514,601575,70,200,1,1,43,10,7,65.0,54.0,9,14,HB
23515,601598,70,200,0,1,45,10,7,65.0,54.0,9,14,HB
23516,601620,70,200,7,1,31,10,7,65.0,54.0,9,14,HB
23517,601640,73,211,0,1,13,10,7,65.0,54.0,9,14,RB
23518,601664,70,200,0,3,4,1,7,65.0,54.0,9,14,HB
23519,601692,73,234,4,1,2,10,7,65.0,54.0,9,14,FB
23520,601712,69,212,15,2,6,6,7,65.0,54.0,9,14,RB
23521,601743,67,203,3,1,21,10,7,65.0,54.0,9,14,RB
23522,601756,69,212,5,3,30,1,7,65.0,54.0,9,14,RB
23523,601787,67,203,4,2,26,5,7,65.0,54.0,9,14,RB
23524,601800,69,212,4,3,22,1,7,65.0,54.0,9,14,RB
23525,601816,70,200,8,1,25,10,7,65.0,54.0,17,14,HB
23526,601838,70,200,3,2,33,2,7,65.0,54.0,17,14,HB
23527,601860,70,200,8,1,36,10,7,65.0,54.0,17,14,HB
23528,601881,73,211,-1,2,44,2,7,65.0,54.0,17,14,RB
23529,601910,69,212,3,1,44,10,7,65.0,54.0,17,14,RB
23530,601932,69,212,3,1,16,10,7,65.0,54.0,17,14,RB
23531,601954,69,212,2,1,36,10,7,65.0,54.0,24,14,RB
23532,601976,69,212,-1,2,38,8,7,65.0,54.0,24,14,RB
23533,602007,67,203,3,3,37,9,7,65.0,54.0,24,14,RB
23534,602013,73,211,11,2,6,29,7,65.0,54.0,31,21,RB
23535,602036,72,228,19,2,47,2,7,70.0,63.0,0,0,RB
23536,602080,72,228,-3,1,10,10,7,70.0,63.0,0,0,RB
23537,602102,72,228,0,4,1,1,7,70.0,63.0,0,0,RB
23538,602137,73,220,-3,3,10,1,7,70.0,63.0,0,0,HB
23539,602146,72,228,2,1,23,10,7,70.0,63.0,0,0,RB
23540,602167,72,228,0,1,3,10,7,70.0,63.0,0,0,RB
23541,602202,73,220,4,1,43,10,7,70.0,63.0,0,0,HB
23542,602233,72,228,15,2,2,9,7,70.0,63.0,0,0,RB
23543,602254,72,228,20,1,37,10,7,70.0,63.0,0,0,RB
23544,602280,71,220,3,2,43,10,7,70.0,63.0,0,0,RB
23545,602313,73,220,0,1,12,10,7,70.0,63.0,0,0,HB
23546,602335,73,220,2,2,12,10,7,70.0,63.0,0,0,HB
23547,602345,72,228,5,2,34,4,7,70.0,63.0,0,0,RB
23548,602366,72,228,7,1,50,10,7,70.0,63.0,0,0,RB
23549,602388,72,228,2,2,43,3,7,70.0,63.0,0,0,RB
23550,602411,72,228,5,2,8,8,7,70.0,63.0,0,0,RB
23551,602444,73,220,1,1,25,10,7,70.0,63.0,0,3,HB
23552,602454,72,228,0,1,9,10,7,70.0,63.0,0,3,RB
23553,602506,69,205,2,1,25,15,7,70.0,63.0,0,3,HB
23554,602532,73,220,-1,1,1,1,7,70.0,63.0,0,3,HB
23555,602555,73,220,1,1,25,10,7,70.0,63.0,7,6,HB
23556,602577,73,220,3,1,41,10,7,70.0,63.0,7,6,HB
23557,602587,72,228,7,1,43,10,7,70.0,63.0,7,6,RB
23558,602609,72,228,2,2,50,3,7,70.0,63.0,7,6,RB
23559,602630,72,228,0,3,48,1,7,70.0,63.0,7,6,RB
23560,602653,72,228,2,4,48,1,7,70.0,63.0,7,6,RB
23561,602674,72,228,13,2,46,10,7,70.0,63.0,7,6,RB
23562,602697,72,228,2,1,33,10,7,70.0,63.0,7,6,RB
23563,602720,71,220,6,1,21,10,7,70.0,63.0,7,6,RB
23564,602742,71,220,-6,2,15,4,7,70.0,63.0,7,6,RB
23565,602774,73,220,0,1,25,10,7,70.0,63.0,7,9,HB
23566,602785,72,228,-2,2,45,7,7,70.0,63.0,7,9,RB
23567,602850,72,228,3,1,8,8,7,70.0,63.0,10,9,RB
23568,602884,73,220,-5,1,25,10,7,70.0,63.0,10,17,HB
23569,602902,69,205,0,1,40,10,7,70.0,63.0,10,17,HB
23570,602915,72,228,3,1,19,10,7,70.0,63.0,10,17,RB
23571,602937,72,228,2,3,28,1,7,70.0,63.0,10,17,RB
23572,602959,72,228,3,2,30,10,7,70.0,63.0,10,17,RB
23573,602982,72,228,13,1,37,10,7,70.0,63.0,10,24,RB
23574,603004,72,228,7,1,24,10,7,70.0,63.0,10,24,RB
23575,603026,72,228,0,2,17,3,7,70.0,63.0,10,24,RB
23576,603048,72,228,2,1,12,10,7,70.0,63.0,10,24,RB
23577,603070,72,228,-2,2,10,8,7,70.0,63.0,10,24,RB
23578,603092,72,228,4,3,12,10,7,70.0,63.0,10,24,RB
23579,603122,69,205,-2,1,50,10,7,70.0,63.0,10,27,HB
23580,603143,69,205,0,1,1,1,7,70.0,63.0,10,27,HB
23581,603172,71,212,6,2,25,10,7,69.0,70.0,0,0,RB
23582,603193,71,212,3,1,36,10,7,69.0,70.0,0,0,RB
23583,603215,70,195,2,1,39,10,7,69.0,70.0,0,0,RB
23584,603225,70,210,1,1,24,10,7,69.0,70.0,0,0,RB
23585,603258,71,212,6,1,23,10,7,69.0,70.0,0,0,RB
23586,603283,70,210,4,1,40,10,7,69.0,70.0,0,0,RB
23587,603304,70,210,1,2,29,10,7,69.0,70.0,0,0,RB
23588,603313,70,210,15,1,27,10,7,69.0,70.0,7,0,RB
23589,603335,70,210,2,1,42,10,7,69.0,70.0,7,0,RB
23590,603359,71,220,3,1,28,10,7,69.0,70.0,7,0,RB
23591,603391,71,212,2,1,25,10,7,69.0,70.0,7,7,RB
23592,603413,71,212,6,2,27,8,7,69.0,70.0,7,7,RB
23593,603437,70,210,5,1,27,10,7,69.0,70.0,7,7,RB
23594,603458,70,210,1,1,13,10,7,69.0,70.0,7,7,RB
23595,603480,70,210,4,1,7,7,7,69.0,70.0,7,7,RB
23596,603488,70,210,10,1,34,10,7,69.0,70.0,14,7,RB
23597,603509,70,210,14,1,24,10,7,69.0,70.0,14,7,RB
23598,603532,70,210,2,1,5,5,7,69.0,70.0,14,7,RB
23599,603569,70,210,3,1,27,10,7,69.0,70.0,14,14,RB
23600,603575,70,210,7,1,3,10,7,69.0,70.0,14,14,RB
23601,603598,70,210,1,2,10,3,7,69.0,70.0,14,14,RB
23602,603623,71,220,4,1,26,10,7,69.0,70.0,14,14,RB
23603,603646,71,220,2,1,41,10,7,69.0,70.0,14,14,RB
23604,603663,70,210,6,2,42,5,7,69.0,70.0,14,14,RB
23605,603685,70,210,8,2,36,10,7,69.0,70.0,14,14,RB
23606,603711,71,220,9,1,19,10,7,69.0,70.0,14,14,RB
23607,603730,70,210,2,2,10,1,7,69.0,70.0,14,14,RB
23608,603751,70,210,8,1,8,8,7,69.0,70.0,14,14,RB
23609,603785,70,195,14,3,34,1,7,69.0,70.0,14,21,RB
23610,603810,70,210,3,1,38,10,7,69.0,70.0,14,21,RB
23611,603817,70,210,4,1,25,10,7,69.0,70.0,21,21,RB
23612,603843,71,220,-1,2,36,10,7,69.0,70.0,21,21,RB
23613,603860,70,210,3,1,28,10,7,69.0,70.0,21,21,RB
23614,603884,70,210,12,2,25,7,7,69.0,70.0,21,21,RB
23615,603905,70,210,-2,1,3,3,7,69.0,70.0,21,21,RB
23616,603942,70,210,6,2,25,10,7,69.0,70.0,21,28,RB
23617,603949,70,210,3,2,21,10,7,69.0,70.0,21,28,RB
23618,603986,70,210,-2,1,12,10,7,69.0,70.0,21,28,RB
23619,603997,71,220,-1,1,36,10,7,69.0,70.0,24,28,RB
23620,604015,71,235,9,3,45,1,7,69.0,70.0,24,28,FB
23621,604038,70,210,-2,1,46,10,7,69.0,70.0,24,28,RB
23622,604059,70,210,7,2,34,10,7,69.0,70.0,24,28,RB
23623,604094,70,195,6,1,35,10,7,69.0,70.0,24,28,RB
23624,604116,70,195,2,1,49,10,7,69.0,70.0,24,28,RB
23625,604125,70,210,3,1,49,10,7,69.0,70.0,24,28,RB
23626,604148,70,210,6,2,46,7,7,69.0,70.0,24,28,RB
23627,604170,70,210,23,3,40,1,7,69.0,70.0,24,28,RB
23628,604196,71,220,2,1,17,10,7,69.0,70.0,24,28,RB
23629,604228,70,210,4,1,6,6,7,69.0,70.0,24,35,RB
23630,604235,70,210,5,1,25,10,7,69.0,70.0,30,35,RB
23631,604257,70,210,0,1,4,4,7,69.0,70.0,30,35,RB
23632,604279,70,210,4,2,4,4,7,69.0,70.0,30,35,RB
23633,604306,70,220,9,1,18,10,7,55.0,74.0,0,0,RB
23634,604328,70,220,2,2,27,1,7,55.0,74.0,0,0,RB
23635,604368,68,210,3,1,29,10,7,55.0,74.0,0,0,RB
23636,604403,69,208,2,1,25,10,7,55.0,74.0,0,3,RB
23637,604424,69,208,15,2,32,3,7,55.0,74.0,0,3,RB
23638,604437,70,220,0,1,15,20,7,55.0,74.0,7,3,RB
23639,604469,69,208,3,2,17,3,7,55.0,74.0,7,3,RB
23640,604490,72,213,0,1,42,10,7,55.0,74.0,7,3,RB
23641,604504,70,220,2,1,14,10,7,55.0,74.0,7,3,RB
23642,604525,70,220,5,2,37,1,7,55.0,74.0,7,3,RB
23643,604547,70,220,4,1,32,20,7,55.0,74.0,7,3,RB
23644,604570,70,220,0,1,28,10,7,55.0,74.0,7,3,RB
23645,604592,70,220,3,1,17,10,7,55.0,74.0,7,3,RB
23646,604623,69,208,4,1,18,10,7,55.0,74.0,7,10,RB
23647,604645,69,208,3,1,43,10,7,55.0,74.0,7,10,RB
23648,604667,69,208,5,1,40,10,7,55.0,74.0,7,10,RB
23649,604689,69,208,4,2,35,5,7,55.0,74.0,7,10,RB
23650,604710,69,208,2,3,31,1,7,55.0,74.0,7,10,RB
23651,604720,68,210,8,1,25,10,7,55.0,74.0,14,10,RB
23652,604746,70,220,1,1,3,3,7,55.0,74.0,14,10,RB
23653,604766,70,220,8,1,25,10,7,55.0,74.0,28,10,RB
23654,604788,70,220,4,2,33,2,7,55.0,74.0,28,10,RB
23655,604810,70,220,3,1,37,10,7,55.0,74.0,28,10,RB
23656,604834,70,220,5,1,30,10,7,55.0,74.0,28,10,RB
23657,604856,70,220,3,1,15,10,7,55.0,74.0,28,10,RB
23658,604887,69,208,2,1,40,10,7,55.0,74.0,28,17,RB
23659,604908,69,208,4,2,33,2,7,55.0,74.0,28,17,RB
23660,604921,70,220,4,1,25,10,7,55.0,74.0,35,17,RB
23661,604964,70,220,0,1,36,10,7,55.0,74.0,35,17,RB
23662,604983,68,210,3,1,24,10,7,55.0,74.0,35,17,RB
23663,605010,70,220,1,1,7,7,7,55.0,74.0,35,17,RB
23664,605032,70,220,1,3,2,2,7,55.0,74.0,35,17,RB
23665,605054,70,220,0,4,1,1,7,55.0,74.0,35,17,RB
23666,605085,72,213,3,1,1,10,7,55.0,74.0,35,17,RB
23667,605107,72,213,2,2,4,7,7,55.0,74.0,35,17,RB
23668,605117,68,210,7,1,42,10,7,55.0,74.0,35,17,RB
23669,605150,69,208,-1,1,20,10,7,55.0,74.0,35,17,RB
23670,605172,69,208,7,2,19,11,7,55.0,74.0,35,17,RB
23671,605181,68,210,6,1,34,10,7,55.0,74.0,42,17,RB
23672,605204,68,210,2,2,40,4,7,55.0,74.0,42,17,RB
23673,605226,68,207,-2,3,42,2,7,55.0,74.0,42,17,RB
23674,605262,71,212,0,1,13,10,7,55.0,74.0,42,17,RB
23675,605284,71,212,2,2,13,10,7,55.0,74.0,42,17,RB
23676,605306,71,212,0,3,15,8,7,55.0,74.0,42,17,RB
23677,605313,68,207,4,1,21,10,7,55.0,74.0,42,17,RB
23678,605333,69,210,2,1,16,10,7,66.0,56.0,0,0,RB
23679,605356,69,210,4,1,39,10,7,66.0,56.0,0,0,RB
23680,605378,69,210,0,2,43,6,7,66.0,56.0,0,0,RB
23681,605413,72,210,0,2,39,10,7,66.0,56.0,0,0,RB
23682,605436,72,210,7,2,42,10,7,66.0,56.0,0,0,RB
23683,605458,72,210,5,2,16,10,7,66.0,56.0,0,0,RB
23684,605465,72,229,1,1,34,10,7,66.0,56.0,7,0,RB
23685,605487,72,229,1,1,41,10,7,66.0,56.0,7,0,RB
23686,605524,72,210,6,1,25,10,7,66.0,56.0,7,0,RB
23687,605546,72,210,5,1,36,10,7,66.0,56.0,7,0,RB
23688,605567,72,210,4,2,41,5,7,66.0,56.0,7,0,RB
23689,605589,72,210,0,3,45,1,7,66.0,56.0,7,0,RB
23690,605611,72,210,0,4,45,1,7,66.0,56.0,7,0,RB
23691,605619,72,229,6,1,33,10,7,66.0,56.0,7,0,RB
23692,605641,72,229,0,1,14,10,7,66.0,56.0,7,0,RB
23693,605663,69,210,6,3,35,31,7,66.0,56.0,7,0,RB
23694,605685,72,229,0,1,4,4,7,66.0,56.0,7,3,RB
23695,605722,72,210,6,1,43,15,7,66.0,56.0,7,6,RB
23696,605746,73,217,0,1,32,10,7,66.0,56.0,7,6,RB
23697,605766,72,210,1,1,20,10,7,66.0,56.0,7,6,RB
23698,605788,72,210,0,1,40,10,7,66.0,56.0,14,9,RB
23699,605810,72,210,0,2,40,10,7,66.0,56.0,14,9,RB
23700,605835,73,217,9,2,13,10,7,66.0,56.0,14,9,RB
23701,605839,72,229,5,1,39,10,7,66.0,56.0,21,9,RB
23702,605861,72,229,7,2,44,5,7,66.0,56.0,21,9,RB
23703,605920,72,210,2,1,29,10,7,66.0,56.0,21,16,RB
23704,605942,69,198,3,1,34,10,7,66.0,56.0,21,16,RB
23705,605964,72,210,1,1,6,6,7,66.0,56.0,21,16,RB
23706,605971,72,229,-1,1,26,10,7,66.0,56.0,28,16,RB
23707,605993,72,229,5,1,39,10,7,66.0,56.0,28,16,RB
23708,606015,72,229,4,2,44,5,7,66.0,56.0,28,16,RB
23709,606052,72,210,6,1,48,10,7,66.0,56.0,28,16,RB
23710,606059,72,229,10,1,11,10,7,66.0,56.0,28,16,RB
23711,606081,72,229,-3,1,36,10,7,66.0,56.0,28,16,RB
